ceai-backend-live  | 2025-12-17T23:09:04.216911423Z [2025-12-18 01:09:04.216][Information]: [QuestionsController.GetAll][0HNHJTM9ERQLA:00000001] Begin
ceai-backend-live  | 2025-12-18T09:38:39.785292800Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:39.785326287Z       Event 'd70435e906234400a889e811acae43bc' queued.
ceai-backend-live  | 2025-12-18T09:38:39.796493613Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:39.796547097Z       Event 'b97373d5eb5349579b9a9904977edc17' queued.
ceai-backend-live  | 2025-12-18T09:38:39.829147564Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:39.829188861Z       Event 'd3aa33af8bee4d2b85da65f7addfc264' queued.
ceai-backend-live  | 2025-12-18T09:38:39.829204285Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:39.829217748Z       Event '7b0d4c04d69943f19fddd0803bf42b7d' queued.
ceai-backend-live  | 2025-12-18T09:38:39.855697753Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:39.855764206Z       Event '3c13f079c16b40c4925459d2f1073e2d' queued.
ceai-backend-live  | 2025-12-18T09:38:39.893397855Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:39.893441655Z       Event '7cf6517af357421390dd30ede269bd24' queued.
ceai-backend-live  | 2025-12-18T09:38:40.362160925Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.362215909Z       Event 'a4f337be860d4fd5ae1b4d03d15b0828' queued.
ceai-backend-live  | 2025-12-18T09:38:40.460032140Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.460133850Z       Event '2677e1eecbbd4b2ea3c89c88a2bb9564' queued.
ceai-backend-live  | 2025-12-18T09:38:40.526610229Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.526663389Z       Event '006801125ca34ca3aa8e80ffe5d8ddc0' queued.
ceai-backend-live  | 2025-12-18T09:38:40.599531375Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.599590666Z       Event '98d24789ca3b4c3daf448d28a72b8efa' queued.
ceai-backend-live  | 2025-12-18T09:38:40.599606056Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.599619349Z       Event 'b756cccbb1f349f88689fdcf3db35a59' queued.
ceai-backend-live  | 2025-12-18T09:38:40.603806295Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.603853066Z       Event 'f484e5d290864172a87f6f2fe28b9e40' queued.
ceai-backend-live  | 2025-12-18T09:38:40.612462431Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.612507921Z       Event '9cfbb14f2b8047b39f9dc42b85054754' queued.
ceai-backend-live  | 2025-12-18T09:38:40.666160330Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.666212360Z       Event 'de01feceb3bb4528b03a0eaa78b73eab' queued.
ceai-backend-live  | 2025-12-18T09:38:40.742792808Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.742842909Z       Event '0a87a19c800f4cdc815ca5bb61eac15e' queued.
ceai-backend-live  | 2025-12-18T09:38:40.811724313Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.811768507Z       Event '3aa7ab11061d4cfc98de43f621ff46a4' queued.
ceai-backend-live  | 2025-12-18T09:38:40.857054451Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.857120634Z       Event 'a67b1c74ffbf47839f1009160bedc425' queued.
ceai-backend-live  | 2025-12-18T09:38:40.857422840Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.857466227Z       Event 'aeb05bb96a5a475d8fbc19fac77bd404' queued.
ceai-backend-live  | 2025-12-18T09:38:40.901201097Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.901246567Z       Event 'a031f082fa7342c9a9b7bc16b340a9f5' queued.
ceai-backend-live  | 2025-12-18T09:38:40.902325875Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.902363245Z       Event '72d69ef14e2a451aa4470c643539635c' queued.
ceai-backend-live  | 2025-12-18T09:38:40.906142345Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.906181435Z       Event 'ed381fd8cc3148a3a7c571ca78e06cf8' queued.
ceai-backend-live  | 2025-12-18T09:38:40.993578184Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.993625158Z       Event '53ce92ca26094b0a967280e62be3ffb1' queued.
ceai-backend-live  | 2025-12-18T09:38:40.994510240Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:40.994547090Z       Event '76d11f10b3cf4db7bb7900171c47a39f' queued.
ceai-backend-live  | 2025-12-18T09:38:41.039110910Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.039153190Z       Event '29e47201512e40a083bd64e36e6947c0' queued.
ceai-backend-live  | 2025-12-18T09:38:41.069995238Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.070040008Z       Event 'c1e6144df47848a4b8841ffc14fadd16' queued.
ceai-backend-live  | 2025-12-18T09:38:41.075674503Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.075713723Z       Event 'ba96c54624d64f58993a31c919369839' queued.
ceai-backend-live  | 2025-12-18T09:38:41.114325942Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.114381638Z       Event 'd2d9d3a5558b496aa09c4754f4474d61' queued.
ceai-backend-live  | 2025-12-18T09:38:41.117643904Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.117680685Z       Event '3118a9c913a642078becd6a54dd416a1' queued.
ceai-backend-live  | 2025-12-18T09:38:41.127362061Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.127400351Z       Event '0efd8a2e2d264189bd1341a7e52d240d' queued.
ceai-backend-live  | 2025-12-18T09:38:41.144816515Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.144898348Z       Event 'fd1c7dcfe25f4044a94d46248bb6b30d' queued.
ceai-backend-live  | 2025-12-18T09:38:41.154598001Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.154689829Z       Event 'a74a8d80c1cf4b9ca4b31ece1d218283' queued.
ceai-backend-live  | 2025-12-18T09:38:41.155649855Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.155696495Z       Event '9d14ba3d3f91442e81992cdb7b926819' queued.
ceai-backend-live  | 2025-12-18T09:38:41.161982085Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.162050485Z       Event '4a2fb8da58f74c9fbf15a6fe7e37f894' queued.
ceai-backend-live  | 2025-12-18T09:38:41.165861438Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.165981253Z       Event '3ac091fe1eb74a81958eaf4deec13d1c' queued.
ceai-backend-live  | 2025-12-18T09:38:41.198965906Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.199011128Z       Event '9a1b1e5d048b41279c08c53be4ec418f' queued.
ceai-backend-live  | 2025-12-18T09:38:41.243706813Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.243755665Z       Event 'ef754c81bdcc41c9a259911a63993a62' queued.
ceai-backend-live  | 2025-12-18T09:38:41.268360924Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.268404528Z       Event 'e5ab3305b2f241bd9c935ee4d0f4e43d' queued.
ceai-backend-live  | 2025-12-18T09:38:41.352916264Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.352969254Z       Event '770b03b4ba494397bdaa70b93e2a1372' queued.
ceai-backend-live  | 2025-12-18T09:38:41.358995509Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.359037363Z       Event '8d3aa5b1d98544fea066f6ea957d1f86' queued.
ceai-backend-live  | 2025-12-18T09:38:41.361102304Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.361164430Z       Event '93bd712d86b04edea828bf910f84e52e' queued.
ceai-backend-live  | 2025-12-18T09:38:41.391523459Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.391573643Z       Event '084ab3c0188a4a0ea440c5e4c97ff00e' queued.
ceai-backend-live  | 2025-12-18T09:38:41.399050190Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.399090395Z       Event '82ada902e74e43c4a50d003efa73986b' queued.
ceai-backend-live  | 2025-12-18T09:38:41.418297140Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.418336476Z       Event '5dc7224824d54d1d896074e502713c1c' queued.
ceai-backend-live  | 2025-12-18T09:38:41.422051035Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.422093388Z       Event '3dde5ac47a2241b8be1145db04b784d9' queued.
ceai-backend-live  | 2025-12-18T09:38:41.426307355Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.426357237Z       Event '4788b6d604774b52b6c4f9c82f4b9ff2' queued.
ceai-backend-live  | 2025-12-18T09:38:41.427729021Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.427771297Z       Event '239a8ff37afe434da736742286560fde' queued.
ceai-backend-live  | 2025-12-18T09:38:41.428733404Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.428805511Z       Event 'ac58d7d28b2d4385bbff92f2e648c519' queued.
ceai-backend-live  | 2025-12-18T09:38:41.452880933Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.452921950Z       Event 'b9f695fce13942fa8f637be3602cb500' queued.
ceai-backend-live  | 2025-12-18T09:38:41.463924816Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.463972399Z       Event '6d402bf85c314308927352907dcfe433' queued.
ceai-backend-live  | 2025-12-18T09:38:41.466217351Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.466255458Z       Event '9aaa5379f29b40f68be8f018d19270a3' queued.
ceai-backend-live  | 2025-12-18T09:38:41.491959181Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.492001375Z       Event 'bb284f5790354a2abf55e0541ba51aab' queued.
ceai-backend-live  | 2025-12-18T09:38:41.492016731Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.492029548Z       Event '2337a61dee3e46b3ad6942f67198a7e1' queued.
ceai-backend-live  | 2025-12-18T09:38:41.495695673Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.495736533Z       Event 'cdf1cead8be04f0da6f6269e0e4f66a9' queued.
ceai-backend-live  | 2025-12-18T09:38:41.497929408Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.497976233Z       Event '3b04c6399c0a458a818943ebbbf61647' queued.
ceai-backend-live  | 2025-12-18T09:38:41.503592158Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.503636311Z       Event '7853c8d78cae4daf90d18a7fcbee1719' queued.
ceai-backend-live  | 2025-12-18T09:38:41.516589650Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.516635234Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.521441193Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.521483880Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.529635125Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.529675806Z       Event '49fcdbc0dd3e4f9abc9ba700f7a79d0f' queued.
ceai-backend-live  | 2025-12-18T09:38:41.536430506Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.536471986Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.537035216Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.537115774Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.549399458Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.549440091Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.558222616Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.558265459Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.578827647Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.578870131Z       Event '9dccf0e7b5d1465b909da3ec85892849' queued.
ceai-backend-live  | 2025-12-18T09:38:41.581442378Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.581515644Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.585558582Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.585599107Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.629452464Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.629495568Z       Event '5e42861eab0d457da0b47a616f0e42a8' queued.
ceai-backend-live  | 2025-12-18T09:38:41.648802470Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.648847870Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.750625308Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.750689021Z       Event '5038735972474ac9affefc8c93ad3389' queued.
ceai-backend-live  | 2025-12-18T09:38:41.751066218Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.751119531Z       Event '231354c4cd5647ac80b41fd9dd56fd98' queued.
ceai-backend-live  | 2025-12-18T09:38:41.754595091Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.754635833Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.786988097Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.787027287Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.789946130Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.789996984Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.874933250Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.874981843Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.963762619Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.963806829Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.964665602Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.964704732Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.975156228Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.975198411Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.980324163Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.980369459Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.990256030Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.990297601Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:41.998271602Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:41.998313856Z       Event 'ecd37894e8aa435a8a658dce3953a778' queued.
ceai-backend-live  | 2025-12-18T09:38:42.007727777Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.007769244Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.022215050Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.022256250Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.024924101Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.024965345Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.026304325Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.026344589Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.028223141Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.028267584Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.046593860Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.046632590Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.061041286Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.061079659Z       Event '7d17ccbebd0f4911b18603c2fb7bf536' queued.
ceai-backend-live  | 2025-12-18T09:38:42.064522156Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.064562283Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.069108422Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.069147588Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.077858558Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.077902318Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.081035544Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.081074544Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.083158741Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.083196118Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.100396486Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.100439107Z       Event 'c13f5b66e1ca4dba8dd3b1f37a1e508d' queued.
ceai-backend-live  | 2025-12-18T09:38:42.118724274Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.118764145Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.122442808Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.122504588Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.122717815Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.122757959Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.129650499Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.129689343Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.130119846Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.130147476Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:38:42.158213432Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.158269442Z       Event '56634314ec5648408095d9f035e544d8' queued.
ceai-backend-live  | 2025-12-18T09:38:42.248888364Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:38:42.248945600Z       Event 'fc1e7caec1434b4389e4cf018b9607d1' queued.
